SSIP, SDFP, SDFB, SFE, RFIP, ENTROPY,CLASS
14,6.83773647811167,678.413889823112,14,0.613636363636364,1.55602081162555,0
20,6.196257780405,500.374014570143,20,0.870967741935484,1.64135410393937,0
14,4.05552829484609,399.031366946725,14,0.619047619047619,1.54356346233632,0
38,5.96262149609635,415.316451308529,38,0.035087719298246,0.153875498323638,1
14,6.15157061144992,610.436713739829,14,0.636363636363636,1.53162548096361,0
117,0.989015045545495,71.0823225265834,117,0.028328611898017,0.354268712838049,1
21,3.6721459060821,366.675972291007,21,1,1.76912080105504,0
21,3.36792336915173,336.872067868776,21,1,1.76226305227871,0
21,2.03693144188685,202.170642350717,21,1,1.76431905152681,0
21,0.770998558286535,79.423574020422,21,1,1.7497419019203,0
18,0,14.4229679593968,18,0.777777777777778,1.67952257716933,0
21,3.76018985158084,375.45991825385,21,1,1.74870084141525,0
20,7.64453015772098,528.617223079469,20,0.919354838709677,1.65082942922973,0
77,0.124210738283128,17.6215482036941,77,0.212121212121212,1.06666885034087,1
14,0.168957724898177,18.704604793591,14,0.465116279069767,1.51142799514493,0
91,2.31055714335315,162.391025093079,91,0.102189781021898,0.680537972666022,1
20,6.73561851945011,507.603609534834,20,0.934426229508197,1.6531265288916,0
21,3.7460197225384,374.690913665083,21,1,1.75015694362657,0
102,0.053994693896548,13.1559209045831,102,0.091205211726384,0.62154609559506,1
14,1.85987265627996,188.164790909623,14,0.428571428571429,1.57964630397239,0
1,8.2066729536919,547.905625445171,1,1,0.475586272773343,0
10,0,12.8019741190348,10,0.1875,1.37589041246538,0
65,4.54309180596616,313.165849647302,65,0.020408163265306,0.105297170341843,1
116,0.07264224900599,12.2326389676885,116,0.054441260744986,0.517105469689648,1
111,0.074123800359109,13.1925071670515,111,0.063063063063063,0.552661445664407,1
21,3.87671690918935,387.58299224655,21,0.830769230769231,1.76222318768296,0
37,5.75555383955358,402.141219692784,37,0.035398230088496,0.155702728397338,1
21,3.3836650694988,338.576351842662,21,1,1.75103306687782,0
20,4.68021424530378,399.353055734544,20,1,1.68259414211931,0
21,5.37648448707431,534.391886983907,21,0.876923076923077,1.76618030359344,0
15,3.58069514403127,248.795512266946,15,0.466666666666667,1.46737379169364,0
2,3.3466401061363,230.050081504006,2,0.666666666666667,0.759176003468815,0
21,4.67796686514216,464.970089391167,21,1,1.75812644031483,0
77,3.89573938831029,266.633725547583,77,0.017316017316017,0.093602281751931,1
38,5.5538510695753,382.302791244398,38,0.03448275862069,0.152094870096887,1
21,4.06372776704923,405.959391479288,21,0.921875,1.74069620445254,0
21,4.15400614018413,414.144087468067,21,0.953846153846154,1.75480253591977,0
31,4.46496360976354,309.242373604723,31,0.064516129032258,0.515955487120441,1
15,3.40734157179592,240.854339571075,15,0.326086956521739,1.44947125320067,0
255,2.00956755016369,167.369902268877,255,0.073107049608355,0.696888230963788,1
21,4.63223792541431,461.439748266243,21,0.861538461538462,1.74650157337939,0
13,3.67769630862911,266.977829012468,13,0.536585365853659,1.57235963058758,0
20,7.91055431190183,557.347442323113,20,0.774193548387097,1.64423432486779,0
21,3.6929647830556,368.740046946656,21,1,1.74611048123618,0
21,3.47935338820304,347.598995187782,21,0.890625,1.75565725239358,0
21,0.242340667799566,28.749622667197,21,1,1.75504484442014,0
30,4.86555824085134,350.960642207395,30,0.065217391304348,0.410497865018934,1
13,0.124019592706153,18.0325159325973,13,0.5,1.59797698707144,0
21,0.1040626089736,14.8632604521545,21,0.80952380952381,1.73864068617996,0
14,4.27125001802805,290.349199861748,14,0.511627906976744,1.5452650194568,0
16,3.30392116457527,324.42590267075,16,0.4,1.55346465794662,0
16,4.45198457081645,301.555843493685,16,0.375,1.46287433819985,0
60,7.45218449120108,533.46636345487,60,0.038674033149171,0.381499413141873,1
21,1.95952170870976,194.781221933279,21,1,1.75846232734889,0
1,0.5,64.5,1,0.666666666666667,0,0
21,5.59366582287124,555.402341684068,21,1,1.7484460970285,0
21,5.51243497814287,387.773591695223,21,0.09375,0.323366936430519,1
15,6.67705158340754,464.93498378837,15,0.446808510638298,1.46112856204065,0
21,4.92164400566231,488.499754300003,21,0.8125,1.75151183365779,0
21,5.1461297661922,511.527385711296,21,0.9375,1.75039570943169,0
19,0.080580575202209,14.2122375803249,19,0.793103448275862,1.68882510845642,0
21,3.62932273111428,361.650402791659,21,0.938461538461538,1.747136043556,0
67,7.70442638613401,529.00519844461,67,0.029556650246306,0.276895547440201,1
3,8.94148272819921,601.559926084843,3,0.444444444444444,0.457278460258588,0
18,0.085746940020668,15.1018599132526,18,0.781818181818182,1.69945381654534,0
57,4.47036787340538,311.738243676068,57,0.023121387283237,0.115236513873381,1
109,0.074951972663399,13.2825099068096,109,0.042553191489362,0.532300024241625,1
21,5.32542649276697,529.098840580628,21,0.830769230769231,1.73401198022531,0
42,0.14186517244663,18.9569702177027,42,0.203125,0.978390409974756,1
21,4.57643640881338,454.198411489994,21,0.969230769230769,1.76066700524053,0
21,6.55834699034636,482.430543670926,21,0.75,1.62938088684789,0
174,0,1.12730545967127,174,0.001915708812261,0,1
21,0.702570698327792,71.6253905636943,21,1,1.75869467514425,0
179,0,1.12926008338747,179,0.001862197392924,0,1
13,3.31527689449385,214.809335062723,13,0.487804878048781,1.52435871465972,0
252,0.754316743815222,55.6400721012968,252,0.047556142668428,0.328399201257389,1
103,0.107513311759358,13.8132557471203,103,0.058064516129032,0.56105937103364,1
1,10.3636308449625,699.346625374102,1,1,0.475586272773343,1
21,3.95563633610692,394.987742866565,21,1,1.74553837905687,0
197,0.378922556646672,26.9453621148454,197,0.003384094754653,0.009841964652149,1
75,4.98447415871413,341.899095509796,75,0.017621145374449,0.094519229295705,1
21,0.936987430491318,95.4211914512283,21,1,1.7529245117361,0
15,0.121254304546805,14.426483035959,15,0.347826086956522,1.54852318096909,1
41,0.081108931880238,16.0168598946837,41,0.12,0.991168843958082,1
14,0.117029857960783,15.7611414639586,14,0.357142857142857,1.56203381719689,0
32,1.42378146290637,104.744407274593,32,0.104166666666667,0.71300943495437,1
67,5.11149044737176,372.019101284096,67,0.029556650246306,0.267628677691153,1
21,6.26200153522982,515.838477821545,21,0.920634920634921,1.63081653999156,0
23,2.21938395591627,222.62757521936,23,0.884057971014493,1.74871348259954,0
98,4.38852239501629,295.64994514938,98,0.10472972972973,0.662861310910095,1
269,2.34764429818251,193.368434159432,269,0.055693069306931,0.671551082030807,1
15,3.39981187332262,230.221372176724,15,0.446808510638298,1.49411810881157,0
21,0.159845482937292,18.8052297246013,21,1,1.76419192787208,0
221,2.44284488080414,193.1685341107,221,0.057228915662651,0.705258403080835,1
41,1.16079398722427,86.6758414560798,41,0.08130081300813,0.631775616825817,1
21,3.9439507612838,393.775061976628,21,0.969230769230769,1.75140724073534,0
15,8.18997006035485,600.839084978532,15,0.622222222222222,1.52809190331266,0
21,0.104109589041096,15.6471090306509,21,1,1.76210175962498,0
110,0.075057457787489,12.5230761484748,110,0.084848484848485,0.518898444756194,1
148,1.74811405061058,144.281435071937,148,0.109865470852018,0.774143623866502,1
78,1.09328256994021,80.3017253346207,78,0.042372881355932,0.460041412930435,1
21,4.49365750649717,352.231064849797,21,0.921875,1.6847217216014,0
21,5.37060955778398,533.749846645955,21,1,1.76218066457799,0
1,7.40242174905382,518.660745437836,1,1,0.475586272773343,0
85,0.108457542608861,16.4419706830815,85,0.171875,0.989805571653357,1
15,4.26338083292927,411.251163812816,15,0.319148936170213,1.54394636090703,0
31,1.36513751563681,100.837934247989,31,0.105263157894737,0.704029383720414,1
77,3.39327185362666,231.923661410062,77,0.017316017316017,0.093300944686908,1
45,2.75274689885039,275.568794167088,45,0.441176470588235,1.60380608916192,0
174,2.86686978788212,227.719499035726,174,0.089866156787763,0.807179821994414,1
77,1.04815181258357,77.7409981212545,77,0.043103448275862,0.4638037921299,1
1,7.59831395771457,504.168483123449,1,1,0.475457011052047,0
21,3.08987778989575,309.27629240154,21,1,1.76547393455405,0
21,4.06603273747547,405.968393665758,21,0.907692307692308,1.75066053340623,0
32,1.48104038446845,107.200378829768,32,0.104166666666667,0.697688222792942,1
21,0.116869934125922,16.7517994638294,21,1,1.7622878224859,0
21,0.176354849680396,19.4257223764345,21,1,1.74163781108222,0
21,3.55147758836068,354.58743420125,21,0.890625,1.76160675408184,0
12,0.175323190749004,17.8378943878048,12,0.421052631578947,1.55194914152681,0
13,0.123076923076923,17.2113489460989,13,0.414634146341463,1.52985524315736,0
15,3.97298704236261,267.814891872846,15,0.533333333333333,1.54221844586358,0
20,0.133907564370915,18.0396251895435,20,0.903225806451613,1.7224999476512,0
41,1.07032200421571,80.6254560643324,41,0.08130081300813,0.625605486472631,1
21,5.24987144875312,521.580708639451,21,1,1.76323208721382,0
7,1.46771761975452,153.543688893725,7,0.380952380952381,1.26488024794078,0
1,12.4558736717797,846.912311675666,1,1,0.475586272773343,0
21,3.35805606428281,335.804739644225,21,0.921875,1.74779068477015,0
19,5.90083445053357,441.493458441368,19,0.898305084745763,1.63933226073442,0
41,1.21484467843851,87.0888283524758,41,0.08130081300813,0.640411896399425,1
21,6.78976464713855,508.78573031459,21,0.952380952380952,1.6620825951954,0
21,0.127153987790381,16.6517888433418,21,0.875,1.75879064220016,0
21,4.79716565375159,477.670069631767,21,1,1.76035387862466,0
21,4.3182574761555,429.030433943922,21,1,1.74670701857617,0
21,3.18508528201087,275.678255105154,21,0.952380952380952,1.68420645662745,0
89,2.79245356120822,190.967317715074,89,0.022388059701493,0.157429336048514,1
15,5.98989890473027,426.433787276003,15,0.638297872340426,1.53742740741518,0
76,0.946778162448252,67.5757487729305,76,0.043668122270742,0.449064463799209,1
53,5.06204611486865,342.067019996473,53,0.024844720496894,0.121831132724818,1
88,4.66166059614091,327.989661900807,88,0.018939393939394,0.143063645254768,1
21,8.20452441281878,568.286566497721,21,0.875,1.64620474117231,0
32,1.29242706632948,95.9200678435323,32,0.103092783505155,0.662653550794525,1
21,2.41452681431255,242.537122774176,21,0.90625,1.74131384934782,0
14,4.08410706955089,286.150425548638,14,0.477272727272727,1.45198660024794,0
44,2.8789271825259,287.438135277887,44,0.462686567164179,1.6087100898389,0
20,3.03641905203735,303.688812710662,20,0.903225806451613,1.75175984929343,0
14,4.20300023373714,299.913702091055,14,0.568181818181818,1.46283478162779,0
116,0.856921123992605,63.1140148138433,116,0.028735632183908,0.374385884884797,1
14,2.36955605934262,156.798650774062,14,0.5,1.49037456102709,0
58,4.61721995151031,311.109693154455,58,0.022727272727273,0.113824143141683,1
21,5.22822692109813,519.522424081433,21,1,1.75154278909636,0
1,22.7640963280481,1495.32055125997,1,1,0.468600361897841,0
21,0.186566606780078,19.3458992927298,21,1,1.75696405630416,0
16,4.03508498095605,303.699573572439,16,0.583333333333333,1.50726306410584,0
89,4.55880465217859,311.347301714194,89,0.018656716417911,0.203024474927525,1
21,4.14640272471881,413.945597754101,21,0.876923076923077,1.73876119827159,0
30,5.5893837131787,395.825985220685,30,0.044444444444445,0.179514529173395,1
1,12.2807413862739,828.840579292757,1,1,0.475586272773343,0
21,5.90754293048695,433.764569277937,21,0.73015873015873,1.65933162115557,0
13,0.119510307988918,18.7563669789068,13,0.390243902439024,1.54486896459635,0
74,4.8597533223412,325.954380020015,74,0.018018018018018,0.096092059587335,1
71,4.18806752160079,283.988928758699,71,0.018691588785047,0.098731726036369,1
15,3.6557013347831,245.201765659126,15,0.595744680851064,1.60448854389225,0
21,0.157668746330229,18.5252172313684,21,0.888888888888889,1.73242107016469,0
88,4.15549968260321,293.714431798077,88,0.018939393939394,0.143063645254768,1
21,5.35630025648062,532.11603730591,21,0.921875,1.7490272190341,0
21,4.57266505082661,455.928346404321,21,1,1.7570448260112,0
21,3.03548157702527,303.790653527914,21,0.953846153846154,1.75918412238869,0
62,4.76967082767246,345.901556929437,62,0.032258064516129,0.28818325785114,1
15,4.60673097430155,336.503659002463,15,0.446808510638298,1.42383999224003,0
20,7.42256890462927,529.185704184567,20,0.951612903225806,1.65769112059206,0
21,1.62170117807888,162.406237518706,21,1,1.75146705684635,0
40,1.17791064568633,84.3237052162854,40,0.082644628099174,0.630365328558584,1
31,5.32857297841388,364.905248186348,31,0.063829787234043,0.526765365937328,1
58,5.33080372096489,353.516395033195,58,0.022727272727273,0.114290691444415,1
203,2.47249870991853,167.152710283132,203,0.075286415711948,0.733370724865166,1
16,6.40501388095943,462.423140814326,16,0.612244897959184,1.52789346873321,0
30,0,8.05524137318348,30,0.043956043956044,0.233323812704098,1
70,3.2394936657013,217.011219368442,70,0.018867924528302,0.092992954636451,1
15,0.209818179953629,18.6746418578968,15,0.565217391304348,1.58012610839085,0
94,0.072738267719028,15.4859226878442,94,0.140845070422535,0.940514454554231,1
15,3.70728197118552,253.850436533642,15,0.577777777777778,1.56419465947377,0
14,3.38771637275351,225.48343166529,14,0.642857142857143,1.56592533265641,0
30,6.88310442164652,461.674291611265,30,0.043956043956044,0.178257649495916,1
21,2.80364541747367,280.104328215493,21,0.761904761904762,1.7458281871555,0
21,4.29922963293548,428.805193088883,21,1,1.76337893517812,0
12,0.12801909579781,15.7569737647247,12,0.526315789473684,1.5560680643437,0
21,2.72059605229005,272.360770182442,21,1,1.75394850985659,0
21,2.88886939963029,286.454853391762,21,1,1.76223408623347,0
21,0.135309435555737,17.4225472316282,21,0.936507936507936,1.73955840041665,0
15,0,14.87763010533,15,0.58695652173913,1.52740688135671,0
26,8.7651017152134,588.894663377232,26,0.0375,0.100288650718933,1
2,6.74907909178027,452.923207728159,2,1,0.688031126554275,0
21,3.81626624752198,379.432924770356,21,0.953125,1.7399179762471,0
21,2.45190446938437,243.705321055186,21,1,1.73946345659763,0
21,2.36197437961235,236.62368884782,21,0.9375,1.74358093374787,0
15,3.40211331380952,243.558509397639,15,0.5,1.56958942665661,0
21,3.55199865473316,354.747418933328,21,1,1.74783804043281,0
63,0.067573026892919,15.621251675644,63,0.115183246073298,0.73068818944328,1
227,3.41214560598097,229.961632227302,227,0.076246334310851,0.74116738300395,1
227,0.052888380462734,9.05158199625918,227,0.035139092240117,0.306090964601403,1
48,7.93801291127646,549.466328811838,48,0.041379310344828,0.346366553909845,1
33,4.92215388341738,349.079899261243,33,0.03960396039604,0.145420485780676,1
14,3.40951568227351,230.248402085793,14,0.477272727272727,1.55547832209326,0
21,2.82731231573374,280.371759067451,21,1,1.74119026534757,0
21,4.30014519513837,428.885078914752,21,1,1.75919175073471,0
21,6.42749895755439,529.263826903753,21,0.904761904761905,1.66733592456874,0
15,3.17710829120084,208.628632136798,15,0.355555555555556,1.49396886586375,0
278,2.75963684058756,187.674655348923,278,0.05515587529976,0.660979770000129,1
21,5.53601096105531,549.701561268138,21,1,1.75521081069912,0
21,0.146219542735078,18.0463775578473,21,0.968253968253968,1.74644625023888,0
15,3.0307148375101,205.630512318507,15,0.543478260869565,1.54084692172862,0
221,0.63259867009866,60.6861023625752,221,0.073906485671192,0.69060281626084,1
21,0.091666557850779,15.2941995899135,21,1,1.75930969867805,0
15,3.92793201345743,282.183142853785,15,0.5,1.50155712167441,0
153,2.17406894670194,170.823171557028,153,0.097613882863341,0.729272863271983,1
217,2.22822389774799,179.514016347962,217,0.064417177914111,0.707456522427989,1
173,0.294713390910351,33.2025151798462,173,0.08092485549133,0.81122989253751,1
36,5.05467679780056,344.927126943419,36,0.036697247706422,0.159504767908295,1
182,1.49073175096868,104.273466353253,182,0.056569343065694,0.42254380747415,1
67,0.092844158713316,14.950105423505,67,0.049261083743842,0.709371729718738,1
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
77,3.66101535898822,255.209570521529,77,0.017241379310345,0.093300944686908,1
21,3.41320431401043,341.628288417595,21,0.923076923076923,1.74919321252033,0
18,4.16112620585106,407.647119488686,18,0.574074074074074,1.52632532546295,0
132,0.048393258516639,12.4529498697128,132,0.093434343434344,0.519072361990203,1
15,5.31801786689858,388.39253271474,15,0.444444444444444,1.480776544266,0
66,3.68609365058111,249.571586822483,66,0.020100502512563,0.104136969110354,1
155,3.73436955857344,259.622573625638,155,0.068817204301075,0.46394259412408,1
21,2.85743920069007,285.798786500273,21,0.952380952380952,1.74243955146242,0
66,4.61572045118059,309.60874893156,66,0.02020202020202,0.10490729602195,1
31,3.81923490184965,265.960632071132,31,0.064516129032258,0.522925481611034,1
144,1.57305006218261,127.278057670512,144,0.064814814814815,0.477723983527142,1
21,7.05006582662884,502.768127975418,21,0.952380952380952,1.69522860981472,0
223,1.14049715080001,86.7571769622841,223,0.074738415545591,0.695455619442571,1
21,1.28975320388307,131.075737340957,21,1,1.75360043922991,0
189,3.7185887223572,291.606814700133,189,0.080843585237258,0.813050762457431,1
21,3.19811292357984,317.535885806287,21,1,1.75506707120174,0
41,1.14038569918418,85.2991118105326,41,0.08130081300813,0.638626357498848,1
16,5.13429346529346,507.810781786732,16,0.666666666666667,1.56922451878958,0
15,6.89449515365779,503.091175152169,15,0.622222222222222,1.5476027715609,0
73,3.86891426525249,260.289002669538,73,0.018181818181818,0.083120852987237,1
20,0.098053446003515,15.673936422204,20,0.901639344262295,1.73053489592366,0
1,0,21,1,0.333333333333333,0.301029995663981,1
21,3.63734465429416,363.8245534304,21,1,1.75889901053194,0
21,3.89083728236082,369.489875447142,21,0.984375,1.73395039927042,0
74,1.10632642055468,81.2964247581164,74,0.044843049327354,0.461036559707251,1
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
14,1.98455451743031,136.601201726551,14,0.522727272727273,1.55809256541639,0
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
2,9.34022461819668,649.300694271639,2,1,0.664343031897465,0
112,0.864580823289529,61.7010838134145,112,0.029585798816568,0.33926364004385,1
39,8.20557782778938,554.121358797008,39,0.033898305084746,0.150359028100826,1
145,2.36798367500856,167.077127818606,145,0.055172413793104,0.516496603226047,1
21,0.226053869097968,21.995251584555,21,1,1.75015362551101,0
15,4.35229002350196,318.307164940661,15,0.51063829787234,1.43952212658206,0
1,7.66378261786181,508.227546237239,1,1,0.475586272773343,0
172,2.45849508134959,164.499192949695,172,0.003868471953578,0.011027408691359,1
76,5.08394634281939,342.817640116433,76,0.017467248908297,0.080638502786284,1
36,7.39120629907971,510.996330439096,36,0.036697247706422,0.136421896782793,1
21,3.08206035562698,308.026787649547,21,1,1.76700915375539,0
21,0.605304163149316,62.8663411470231,21,1,1.75657876163193,0
14,0.123076923076923,16.0028104040635,14,0.511627906976744,1.55233872417571,0
21,0.116830055474977,16.1904767002525,21,1,1.75655216332397,0
14,2.31162145473691,150.172617344175,14,0.523809523809524,1.60574930203601,0
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
21,3.24017193096725,323.896410775066,21,0.953846153846154,1.73224738954722,0
21,2.93876977436233,293.73542250869,21,0.904761904761905,1.75302651737456,0
151,2.89451387833603,202.956707092166,151,0.055066079295154,0.469874887817971,1
13,0.124019592706153,16.8774810097471,13,0.55,1.56620474089196,0
21,3.47527251171391,347.629230097161,21,0.938461538461538,1.75262039108156,0
21,4.80227439792949,476.598834145018,21,1,1.75936354294998,0
58,5.93651265219705,394.586998040969,58,0.022727272727273,0.113824143141683,1
21,3.87077085245867,386.993009534184,21,1,1.75718191410212,0
15,6.02207468170705,596.45423535687,15,0.488888888888889,1.51677917762599,0
40,1.07705427503384,78.6435149337888,40,0.081967213114754,0.608059202976076,1
148,1.48234987682324,148.728135674334,148,0.112612612612613,0.846059010860982,1
21,0.739878382079757,75.4572760023357,21,0.90625,1.74120551621337,0
21,5.13945414308649,510.728462090071,21,1,1.75975546014158,0
12,0.168957724898177,18.005015400848,12,0.368421052631579,1.57964630397239,0
21,4.75366521636766,471.989999896053,21,1,1.75965859355141,0
20,8.7101159768068,605.984215283857,20,0.903225806451613,1.6283338626536,0
115,0.867637146531948,61.7679678140656,115,0.028818443804035,0.364602529633847,1
224,0.70648168166654,49.3867813369934,224,0.034124629080119,0.345822421097639,1
20,5.17875678210518,426.279635280417,20,1,1.74951881564334,0
26,5.62559417851143,375.711144627799,26,0.0375,0.100288650718933,1
20,7.53537609014911,542.909373016222,20,1,1.6561450658895,0
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
14,2.95060904729854,189.02324551163,14,0.547619047619048,1.50801175433362,0
20,6.88475143264316,503.869003021654,20,0.887096774193548,1.65796808706689,0
218,2.56169359705352,205.851828898772,218,0.0625,0.702229267747629,1
21,5.03822174456831,501.569909097106,21,1,1.75742146397917,0
14,0,13.5355616274844,14,0.636363636363636,1.6149830780495,0
21,0.125805557175872,16.2897626475199,21,1,1.74133584528548,0
189,2.54932076016797,204.466923011695,189,0.077328646748682,0.783434595348001,1
16,5.56968093071716,416.613064777187,16,0.5,1.47449262028359,0
178,0.193201803393692,12.7906966053846,178,0.003738317757009,0.010711578428756,1
21,3.8270811125451,380.08781588617,21,1,1.75266471351935,0
21,4.38611318696735,435.465406917957,21,1,1.74988665543588,0
21,5.0967052635659,506.517269810679,21,1,1.76426141691054,0
38,8.57521327988436,578.173296092863,38,0.03448275862069,0.152094870096887,1
67,4.74632330088704,321.884494013431,67,0.019704433497537,0.102632922260137,1
110,0.962571608035071,67.4484168403368,110,0.030211480362538,0.348237361135724,1
82,0.056165314396515,14.3325660063224,82,0.169354838709677,0.959944710004695,1
94,0.152988802261997,18.6131407422687,94,0.137809187279152,0.957845663978109,1
21,3.85788108151732,384.203369929517,21,1,1.75760999428673,0
21,0.051917223546753,14.9961826162737,21,1,1.76676864189063,0
21,5.38807289655756,535.434903598886,21,0.75,1.74233433881034,0
37,5.40882833892887,372.887833773107,37,0.035714285714286,0.155702728397338,1
14,6.2048312270001,439.192471095153,14,0.409090909090909,1.46139014628925,0
61,5.2824530952838,360.493340814148,61,0.021857923497268,0.110671748506785,1
21,3.85240485923351,384.736169683492,21,1,1.75943955280233,0
21,0.179203952475267,19.4604787686506,21,1,1.75061767533133,0
20,5.91807688637175,485.543570727765,20,0.951612903225806,1.63038938701189,0
21,0.119001604832464,16.9428257881132,21,1,1.76329838663482,0
18,0.084213043732511,16.8666982603022,18,0.625,1.66956276764215,0
68,5.28613153453965,346.920640179339,68,0.019512195121951,0.101898608129541,1
39,7.0037991138991,480.563525601528,39,0.033898305084746,0.150359028100826,1
30,0,7.19421063541141,30,0.010989010989011,0.207322839706152,1
13,0.124984251968441,17.5166191827605,13,0.55,1.58061866492338,0
16,0.117029857960783,16.3588236469225,16,0.583333333333333,1.60110490993537,0
78,0.986646715718363,72.5825875500739,78,0.042372881355932,0.461519216765425,1
21,0.150289017341041,16.9127823916154,21,0.875,1.73921016007566,0
18,0,14.5526618253306,18,0.654545454545455,1.66862294722279,0
21,3.8703762846589,386.274865788085,21,0.846153846153846,1.74536087146394,0
21,0.896288535625921,90.7882635711156,21,0.9375,1.74704217137523,0
21,5.51932535670397,547.82537451511,21,1,1.76024480681189,0
60,3.5957185095796,246.452363574843,60,0.032967032967033,0.407831362683898,1
114,0.781767244002561,58.9762268724395,114,0.029069767441861,0.363618261968006,1
77,4.52800807672172,308.361140309505,77,0.017241379310345,0.093001724536143,1
21,3.81781035245261,379.928010735241,21,0.9375,1.74210960238825,0
40,1.244726313045,91.1775964325543,40,0.082644628099174,0.626841557325968,1
21,3.80877892472683,380.188126522128,21,0.892307692307692,1.74862597209591,0
21,3.7588895674703,375.630084823287,21,1,1.76385501553278,0
21,4.81528700700748,479.914505087263,21,0.8,1.74029694459212,0
31,1.42442991926033,105.424770924623,31,0.105263157894737,0.684863440685938,1
15,3.4705392746867,231.560610481426,15,0.511111111111111,1.54209589355219,0
21,4.24561826377901,421.770683783602,21,1,1.75405509339195,0
237,0.929076283701014,83.868578812476,237,0.054852320675106,0.697435842283299,1
14,0.175323190749004,20.9477748664838,14,0.595238095238095,1.56871973762735,0
21,0.137893390190068,17.2360571934152,21,0.890625,1.75050569628721,0
21,2.78762404116844,279.327611236507,21,1,1.75838018233251,0
21,3.99640152623427,398.777910173909,21,0.90625,1.73748636130644,0
56,1.50937170632214,106.275273697346,56,0.285714285714286,1.22637026645206,1
18,0.121254304546805,17.3731615761186,18,0.642857142857143,1.67002831575208,0
15,0.1780783687082,17.3315364389482,15,0.644444444444444,1.63355698826614,0
42,0.746159086183275,54.7723940583621,42,0.150793650793651,0.989935860354891,1
21,3.99520222784939,397.912922938244,21,0.920634920634921,1.74775440596785,0
20,0.508047482916665,54.3326883230359,20,1,1.7385403172651,0
21,4.2437713029624,423.081371886534,21,1,1.75121330268968,0
21,2.99313709061425,299.673521600218,21,1,1.76115893564447,0
21,5.41362558373636,423.43660405491,21,0.952380952380952,1.70416765252713,0
15,5.28658079555553,524.3237989714,15,0.595744680851064,1.51452385870383,0
77,4.88809879290416,335.214458097944,77,0.017241379310345,0.086268276742061,1
21,8.7141090235316,608.890191410363,21,0.825396825396825,1.65163437264699,0
74,6.06994446409395,404.450943785932,74,0.017937219730942,0.095772917804689,1
76,4.96294590146458,335.512289190832,76,0.017391304347826,0.093602281751931,1
13,0.173992636338438,16.782435654111,13,0.41025641025641,1.52982085632742,0
14,3.29030296223543,226.555370884951,14,0.477272727272727,1.55082113164592,0
21,3.68294084406115,329.37375951609,21,0.888888888888889,1.71319553887515,0
20,0.14,17.5182761709022,20,0.95,1.73771926453729,0
15,1.19789355937489,84.5824033472382,15,0.6,1.49829335974002,0
21,0.147606031192109,17.8592697291424,21,0.984375,1.75827652342965,0
15,6.68011975940552,486.145610713498,15,0.717391304347826,1.4980110537748,0
60,5.28777480744652,380.973069580214,60,0.038888888888889,0.333004925304495,1
180,0.625107915352259,42.4185897824723,180,0.003690036900369,0.010593929751708,1
29,0,6.37327300227442,29,0,0.152923246436575,1
21,0.337810210379859,36.7582141311491,21,1,1.76150763884986,0
3,2.15829015368779,148.87441576859,3,1,0.943447590243877,0
14,0.168957724898177,17.6660192260203,14,0.534883720930232,1.59779604639431,0
1,10.1365674663566,705.528658170595,1,1,0.469991547036201,0
15,1.15868217057543,85.1118074552934,15,0.6,1.53085136158011,0
14,3.81181552476935,254.912002847021,14,0.558139534883721,1.58651997996607,0
20,3.40652787056909,340.174056962713,20,1,1.73958595621683,0
40,6.68522958815854,457.695138787927,40,0.033333333333333,0.148666250994896,1
67,4.79623522811796,318.234283660509,67,0.019704433497537,0.095697801497978,1
21,3.89459011551051,389.333145651761,21,0.9375,1.7453994819207,0
6,0,15.3796602893979,6,0.263157894736842,1.18837695051131,0
21,0.136966752562779,16.6584896630045,21,0.921875,1.75105346798827,0
12,0,12.6638641773937,12,0.432432432432432,1.54885629332192,0
41,2.00669758061732,132.97267581669,41,0.185483870967742,0.985172362741573,1
120,0.095342246288195,14.6350038928773,120,0.155124653739612,0.79734530796734,1
199,0.727485169197832,50.6565862843658,199,0.003344481605351,0.009743753910249,1
13,3.98699409124926,260.545746218541,13,0.275,1.50398967844963,0
1,7.99437518522093,545.864692919206,1,1,0.475586272773343,0
21,5.00998432668788,498.83839391803,21,0.923076923076923,1.75018285828758,0
1,10.3916389068111,699.294473913297,1,1,0.475586272773343,0
21,3.75762710374098,330.42520020965,21,0.921875,1.64468744870403,0
21,5.45038591577573,541.575642130582,21,1,1.76547966063863,0
20,7.82030800744651,549.085671390494,20,0.903225806451613,1.66104658073698,0
38,4.82511616769441,326.973423021749,38,0.035087719298246,0.154783170794965,1
21,3.79262439659219,378.853769958788,21,0.953846153846154,1.7552124414479,0
21,0.216302261370564,26.6335012296675,21,0.96875,1.73720668114922,0
16,5.92352845743618,433.856788352064,16,0.63265306122449,1.47951528909411,0
20,0.06933671543192,14.7830886221864,20,0.774193548387097,1.70616390433913,0
21,0.13808098357374,16.0950626487338,21,1,1.75501496969109,0
21,4.08695104795215,408.634386695929,21,1,1.76730946174167,0
